,Unnamed: 0,register_value,name, Salary in $ ,season_start,season_end,team,full_team_name
2182,2182,8119.0,Jared Jeffries," $6,883,800.00 ",2010.0,2011.0,HOU,Houston Rockets
2183,2183,8547.0,Jared Jeffries," $1,229,255.00 ",2011.0,2012.0,NYK,New York Knicks
2184,2184,8985.0,Jared Jeffries," $1,475,106.00 ",2012.0,2013.0,POR,Portland Trail Blazers
2185,2185,9393.0,Jared Sullinger," $1,365,720.00 ",2013.0,2014.0,BOS,Boston Celtic
2186,2186,9850.0,Jared Sullinger," $1,424,520.00 ",2014.0,2015.0,BOS,Boston Celtic
2187,2187,10381.0,Jared Sullinger," $2,269,260.00 ",2015.0,2016.0,BOS,Boston Celtic
2188,2188,10969.0,Jared Sullinger," $5,628,000.00 ",2016.0,2017.0,PHO,Phoenix Suns
2189,2189,9851.0,Jarell Eddie," $29,843.00 ",2014.0,2015.0,ATL,Atlanta Hawks
2190,2190,10382.0,Jarell Eddie," $561,716.00 ",2015.0,2016.0,WAS,Washington Wizards
2191,2191,10970.0,Jarell Eddie," $175,000.00 ",2016.0,2017.0,WAS,Washington Wizards
2192,2192,10971.0,Jarell Eddie," $102,898.00 ",2016.0,2017.0,PHO,Phoenix Suns
2193,2193,11540.0,Jarell Eddie," $17,224.00 ",2017.0,2018.0,CHI,Chicago Bulls
2194,2194,10383.0,Jarell Martin," $1,230,840.00 ",2015.0,2016.0,MEM,Memphis Grizzlies
2195,2195,10972.0,Jarell Martin," $1,286,160.00 ",2016.0,2017.0,MEM,Memphis Grizzlies
2196,2196,11541.0,Jarell Martin," $1,471,382.00 ",2017.0,2018.0,MEM,Memphis Grizzlies
2197,2197,9852.0,Jarnell Stokes," $725,000.00 ",2014.0,2015.0,MEM,Memphis Grizzlies
2198,2198,10384.0,Jarnell Stokes," $845,059.00 ",2015.0,2016.0,NOH,New Orleans Pelicans
2199,2199,10973.0,Jarnell Stokes," $150,000.00 ",2016.0,2017.0,DEN,Denver Nuggets
2200,2200,11542.0,Jarrett Allen," $1,713,720.00 ",2017.0,2018.0,NJN,Brooklyn Nets
2201,2201,6840.0,Jarrett Jack," $1,217,400.00 ",2007.0,2008.0,POR,Portland Trail Blazers
2202,2202,7238.0,Jarrett Jack," $2,002,623.00 ",2008.0,2009.0,IND,Indiana Pacers
2203,2203,7676.0,Jarrett Jack," $4,500,000.00 ",2009.0,2010.0,TOR,Toronto Raptors 
2204,2204,8120.0,Jarrett Jack," $4,600,000.00 ",2010.0,2011.0,NOH,New Orleans Pelicans
2205,2205,8548.0,Jarrett Jack," $5,000,000.00 ",2011.0,2012.0,NOH,New Orleans Pelicans
2206,2206,8986.0,Jarrett Jack," $5,400,000.00 ",2012.0,2013.0,GSW,Golden State Warriors
2207,2207,9394.0,Jarrett Jack," $6,300,000.00 ",2013.0,2014.0,CLE,Cleveland Caveliers
2208,2208,9853.0,Jarrett Jack," $6,300,000.00 ",2014.0,2015.0,NJN,Brooklyn Nets
2209,2209,10385.0,Jarrett Jack," $6,300,000.00 ",2015.0,2016.0,NJN,Brooklyn Nets
2210,2210,10974.0,Jarrett Jack," $1,551,659.00 ",2016.0,2017.0,ATL,Atlanta Hawks
2211,2211,10975.0,Jarrett Jack," $500,000.00 ",2016.0,2017.0,NJN,Brooklyn Nets
2212,2212,10976.0,Jarrett Jack," $91,274.00 ",2016.0,2017.0,NOH,New Orleans Pelicans
2213,2213,11543.0,Jarrett Jack," $2,328,652.00 ",2017.0,2018.0,NYK,New York Knicks
2214,2214,10386.0,Jarrid Famous," $10,000.00 ",2015.0,2016.0,DAL,Dallas Mavericks
2215,2215,10977.0,Jarrod Uthoff," $63,938.00 ",2016.0,2017.0,DAL,Dallas Mavericks
2216,2216,10978.0,Jarrod Uthoff," $50,000.00 ",2016.0,2017.0,TOR,Toronto Raptors 
2217,2217,6841.0,Jarron Collins," $2,350,000.00 ",2007.0,2008.0,UTA,Utah Jazz
2218,2218,7239.0,Jarron Collins," $2,074,302.00 ",2008.0,2009.0,UTA,Utah Jazz
2219,2219,7677.0,Jarron Collins," $1,181,803.00 ",2009.0,2010.0,PHO,Phoenix Suns
2220,2220,8121.0,Jarron Collins," $643,551.00 ",2010.0,2011.0,LAC,Los Angeles Clippers
2221,2221,6842.0,Jarvis Hayes," $1,200,000.00 ",2007.0,2008.0,DET,Detroit Pistons
2222,2222,7240.0,Jarvis Hayes," $1,910,000.00 ",2008.0,2009.0,NJN,Brooklyn Nets
2223,2223,7678.0,Jarvis Hayes," $2,062,800.00 ",2009.0,2010.0,NJN,Brooklyn Nets
2224,2224,8987.0,Jarvis Varnado," $275,805.00 ",2012.0,2013.0,MIA,Miami Heat
2225,2225,9395.0,Jarvis Varnado," $788,872.00 ",2013.0,2014.0,MIA,Miami Heat
2226,2226,9854.0,Jarvis Varnado," $75,000.00 ",2014.0,2015.0,PHI,Philadelphia 76ers
2227,2227,6843.0,Jason Collins," $6,100,000.00 ",2007.0,2008.0,MEM,Memphis Grizzlies
2228,2228,7241.0,Jason Collins," $6,200,000.00 ",2008.0,2009.0,MIN,Minnesota Timberwolves
2229,2229,7679.0,Jason Collins," $1,181,803.00 ",2009.0,2010.0,ATL,Atlanta Hawks
2230,2230,8122.0,Jason Collins," $1,352,181.00 ",2010.0,2011.0,ATL,Atlanta Hawks
2231,2231,8549.0,Jason Collins," $1,352,181.00 ",2011.0,2012.0,ATL,Atlanta Hawks
2232,2232,8988.0,Jason Collins," $1,352,181.00 ",2012.0,2013.0,WAS,Washington Wizards
2233,2233,6844.0,Jason Hart," $2,300,000.00 ",2007.0,2008.0,UTA,Utah Jazz
2234,2234,7242.0,Jason Hart," $2,484,000.00 ",2008.0,2009.0,LAC,Los Angeles Clippers
2235,2235,7680.0,Jason Hart," $451,866.00 ",2009.0,2010.0,PHO,Phoenix Suns
2236,2236,7681.0,Jason Hart," $69,518.00 ",2009.0,2010.0,NOH,New Orleans Pelicans
2237,2237,6845.0,Jason Kapono," $5,356,000.00 ",2007.0,2008.0,TOR,Toronto Raptors 
2238,2238,7243.0,Jason Kapono," $5,784,480.00 ",2008.0,2009.0,TOR,Toronto Raptors 
2239,2239,7682.0,Jason Kapono," $6,212,960.00 ",2009.0,2010.0,PHI,Philadelphia 76ers
2240,2240,8123.0,Jason Kapono," $6,641,440.00 ",2010.0,2011.0,PHI,Philadelphia 76ers
2241,2241,8550.0,Jason Kapono," $1,223,166.00 ",2011.0,2012.0,LAL,Los Angeles Lakers
2242,2242,6846.0,Jason Kidd," $19,728,000.00 ",2007.0,2008.0,DAL,Dallas Mavericks
2243,2243,7244.0,Jason Kidd," $21,372,000.00 ",2008.0,2009.0,DAL,Dallas Mavericks
2244,2244,7683.0,Jason Kidd," $8,000,000.00 ",2009.0,2010.0,DAL,Dallas Mavericks
2245,2245,8124.0,Jason Kidd," $8,610,500.00 ",2010.0,2011.0,DAL,Dallas Mavericks
2246,2246,8551.0,Jason Kidd," $10,121,000.00 ",2011.0,2012.0,DAL,Dallas Mavericks
2247,2247,8989.0,Jason Kidd," $3,090,000.00 ",2012.0,2013.0,NYK,New York Knicks
2248,2248,6847.0,Jason Maxiell," $1,041,360.00 ",2007.0,2008.0,DET,Detroit Pistons
2249,2249,7245.0,Jason Maxiell," $1,877,572.00 ",2008.0,2009.0,DET,Detroit Pistons
2250,2250,7684.0,Jason Maxiell," $5,000,000.00 ",2009.0,2010.0,DET,Detroit Pistons
2251,2251,8552.0,Jason Maxiell," $5,000,000.00 ",2011.0,2012.0,DET,Detroit Pistons
2252,2252,9396.0,Jason Maxiell," $2,500,000.00 ",2013.0,2014.0,ORL,Orlando Magic
2253,2253,7246.0,Jason Richardson," $12,222,221.00 ",2008.0,2009.0,PHO,Phoenix Suns
2254,2254,7685.0,Jason Richardson," $13,333,333.00 ",2009.0,2010.0,PHO,Phoenix Suns
2255,2255,8125.0,Jason Richardson," $14,444,444.00 ",2010.0,2011.0,ORL,Orlando Magic
2256,2256,8553.0,Jason Richardson," $5,395,000.00 ",2011.0,2012.0,ORL,Orlando Magic
2257,2257,8990.0,Jason Richardson," $5,799,625.00 ",2012.0,2013.0,PHI,Philadelphia 76ers
2258,2258,9397.0,Jason Richardson," $6,204,250.00 ",2013.0,2014.0,PHI,Philadelphia 76ers
2259,2259,9855.0,Jason Richardson," $6,601,125.00 ",2014.0,2015.0,PHI,Philadelphia 76ers
2260,2260,7247.0,Jason Smith," $1,326,360.00 ",2008.0,2009.0,PHI,Philadelphia 76ers
2261,2261,7686.0,Jason Smith," $1,418,880.00 ",2009.0,2010.0,PHI,Philadelphia 76ers
2262,2262,8126.0,Jason Smith," $2,187,913.00 ",2010.0,2011.0,NOH,New Orleans Pelicans
2263,2263,8554.0,Jason Smith," $2,500,000.00 ",2011.0,2012.0,NOH,New Orleans Pelicans
2264,2264,8991.0,Jason Smith," $2,500,000.00 ",2012.0,2013.0,NOH,New Orleans Pelicans
2265,2265,9398.0,Jason Smith," $2,500,000.00 ",2013.0,2014.0,NOH,New Orleans Pelicans
2266,2266,9856.0,Jason Smith," $3,278,000.00 ",2014.0,2015.0,NYK,New York Knicks
2267,2267,10387.0,Jason Smith," $4,300,000.00 ",2015.0,2016.0,ORL,Orlando Magic
2268,2268,10979.0,Jason Smith," $5,000,000.00 ",2016.0,2017.0,WAS,Washington Wizards
2269,2269,11544.0,Jason Smith," $5,225,000.00 ",2017.0,2018.0,WAS,Washington Wizards
2270,2270,6848.0,Jason Terry," $8,898,000.00 ",2007.0,2008.0,DAL,Dallas Mavericks
2271,2271,7248.0,Jason Terry," $9,196,000.00 ",2008.0,2009.0,DAL,Dallas Mavericks
2272,2272,7687.0,Jason Terry," $9,862,500.00 ",2009.0,2010.0,DAL,Dallas Mavericks
2273,2273,8127.0,Jason Terry," $10,650,000.00 ",2010.0,2011.0,DAL,Dallas Mavericks
2274,2274,8555.0,Jason Terry," $11,158,000.00 ",2011.0,2012.0,DAL,Dallas Mavericks
2275,2275,9399.0,Jason Terry," $5,625,313.00 ",2013.0,2014.0,NJN,Brooklyn Nets
2276,2276,9857.0,Jason Terry," $5,850,313.00 ",2014.0,2015.0,HOU,Houston Rockets
2277,2277,10388.0,Jason Terry," $1,499,187.00 ",2015.0,2016.0,HOU,Houston Rockets
2278,2278,10980.0,Jason Terry," $1,551,659.00 ",2016.0,2017.0,MIL,Milwaukee Bucks
2279,2279,11545.0,Jason Terry," $2,328,652.00 ",2017.0,2018.0,MIL,Milwaukee Bucks
2280,2280,7249.0,Jason Thompson," $1,893,840.00 ",2008.0,2009.0,SAC,Sacramento Kings
2281,2281,7688.0,Jason Thompson," $2,035,920.00 ",2009.0,2010.0,SAC,Sacramento Kings
2282,2282,8128.0,Jason Thompson," $2,178,000.00 ",2010.0,2011.0,SAC,Sacramento Kings
2283,2283,8556.0,Jason Thompson," $3,001,284.00 ",2011.0,2012.0,SAC,Sacramento Kings
2284,2284,8992.0,Jason Thompson," $5,250,000.00 ",2012.0,2013.0,SAC,Sacramento Kings
2285,2285,9400.0,Jason Thompson," $5,643,750.00 ",2013.0,2014.0,SAC,Sacramento Kings
2286,2286,9858.0,Jason Thompson," $6,037,500.00 ",2014.0,2015.0,SAC,Sacramento Kings
2287,2287,10389.0,Jason Thompson," $6,431,250.00 ",2015.0,2016.0,GSW,Golden State Warriors
2288,2288,10390.0,Jason Thompson," $328,955.00 ",2015.0,2016.0,TOR,Toronto Raptors 
2289,2289,10981.0,Jason Thompson," $945,126.00 ",2016.0,2017.0,GSW,Golden State Warriors
2290,2290,11546.0,Jason Thompson," $945,126.00 ",2017.0,2018.0,GSW,Golden State Warriors
2291,2291,6849.0,Jason Williams," $8,937,500.00 ",2007.0,2008.0,MIA,Miami Heat
2292,2292,7250.0,Jason Williams," $1,262,275.00 ",2008.0,2009.0,LAC,Los Angeles Clippers
2293,2293,7689.0,Jason Williams," $1,306,455.00 ",2009.0,2010.0,ORL,Orlando Magic
2294,2294,8129.0,Jason Williams," $1,352,181.00 ",2010.0,2011.0,ORL,Orlando Magic
2295,2295,8130.0,Jason Williams," $524,964.00 ",2010.0,2011.0,MEM,Memphis Grizzlies
2296,2296,7251.0,JaVale McGee," $1,392,240.00 ",2008.0,2009.0,WAS,Washington Wizards
2297,2297,7690.0,JaVale McGee," $1,496,640.00 ",2009.0,2010.0,WAS,Washington Wizards
2298,2298,8131.0,JaVale McGee," $1,601,040.00 ",2010.0,2011.0,WAS,Washington Wizards
2299,2299,8557.0,JaVale McGee," $2,462,400.00 ",2011.0,2012.0,WAS,Washington Wizards
2300,2300,8993.0,JaVale McGee," $10,000,000.00 ",2012.0,2013.0,DEN,Denver Nuggets
2301,2301,9401.0,JaVale McGee," $10,750,000.00 ",2013.0,2014.0,DEN,Denver Nuggets
2302,2302,9859.0,JaVale McGee," $11,250,000.00 ",2014.0,2015.0,PHI,Philadelphia 76ers
2303,2303,10391.0,JaVale McGee," $12,000,000.00 ",2015.0,2016.0,PHI,Philadelphia 76ers
2304,2304,10392.0,JaVale McGee," $1,270,964.00 ",2015.0,2016.0,DAL,Dallas Mavericks
2305,2305,10982.0,JaVale McGee," $1,403,611.00 ",2016.0,2017.0,GSW,Golden State Warriors
2306,2306,11547.0,JaVale McGee," $2,116,955.00 ",2017.0,2018.0,GSW,Golden State Warriors
2307,2307,6850.0,Javaris Crittenton," $1,285,200.00 ",2007.0,2008.0,MEM,Memphis Grizzlies
2308,2308,7252.0,Javaris Crittenton," $1,381,560.00 ",2008.0,2009.0,WAS,Washington Wizards
2309,2309,7691.0,Javaris Crittenton," $1,477,920.00 ",2009.0,2010.0,WAS,Washington Wizards
2310,2310,7253.0,Jawad Williams," $244,463.00 ",2008.0,2009.0,CLE,Cleveland Caveliers
2311,2311,7692.0,Jawad Williams," $736,420.00 ",2009.0,2010.0,CLE,Cleveland Caveliers
2312,2312,8132.0,Jawad Williams," $321,652.00 ",2010.0,2011.0,CLE,Cleveland Caveliers
2313,2313,11548.0,Jawun Evans," $815,615.00 ",2017.0,2018.0,LAC,Los Angeles Clippers
2314,2314,10983.0,Jaylen Brown," $4,743,000.00 ",2016.0,2017.0,BOS,Boston Celtic
2315,2315,11549.0,Jaylen Brown," $4,956,480.00 ",2017.0,2018.0,BOS,Boston Celtic
2316,2316,11550.0,Jayson Tatum," $5,645,400.00 ",2017.0,2018.0,BOS,Boston Celtic
2317,2317,8133.0,Jeff Adrien," $342,666.00 ",2010.0,2011.0,GSW,Golden State Warriors
2318,2318,8558.0,Jeff Adrien," $270,427.00 ",2011.0,2012.0,HOU,Houston Rockets
2319,2319,9860.0,Jeff Adrien," $981,084.00 ",2014.0,2015.0,HOU,Houston Rockets
2320,2320,9402.0,Jeff Ayres," $1,750,000.00 ",2013.0,2014.0,SAS,San Antonio Spurs
2321,2321,9861.0,Jeff Ayres," $1,828,750.00 ",2014.0,2015.0,SAS,San Antonio Spurs
2322,2322,10393.0,Jeff Ayres," $317,232.00 ",2015.0,2016.0,LAC,Los Angeles Clippers
2323,2323,8559.0,Jeff Foote," $225,341.00 ",2011.0,2012.0,NOH,New Orleans Pelicans
2324,2324,6851.0,Jeff Foster," $5,500,000.00 ",2007.0,2008.0,IND,Indiana Pacers
2325,2325,7254.0,Jeff Foster," $5,500,000.00 ",2008.0,2009.0,IND,Indiana Pacers
2326,2326,7693.0,Jeff Foster," $6,077,500.00 ",2009.0,2010.0,IND,Indiana Pacers
2327,2327,8134.0,Jeff Foster," $6,655,000.00 ",2010.0,2011.0,IND,Indiana Pacers
2328,2328,8560.0,Jeff Foster," $3,000,000.00 ",2011.0,2012.0,IND,Indiana Pacers
2329,2329,6852.0,Jeff Green," $3,058,200.00 ",2007.0,2008.0,OKC,Oklahoma City Thunder
2330,2330,7255.0,Jeff Green," $3,287,640.00 ",2008.0,2009.0,OKC,Oklahoma City Thunder
2331,2331,7694.0,Jeff Green," $3,516,960.00 ",2009.0,2010.0,OKC,Oklahoma City Thunder
2332,2332,8135.0,Jeff Green," $4,455,988.00 ",2010.0,2011.0,BOS,Boston Celtic
2333,2333,9403.0,Jeff Green," $8,965,000.00 ",2013.0,2014.0,BOS,Boston Celtic
2334,2334,9862.0,Jeff Green," $9,445,000.00 ",2014.0,2015.0,MEM,Memphis Grizzlies
2335,2335,10394.0,Jeff Green," $9,200,000.00 ",2015.0,2016.0,LAC,Los Angeles Clippers
2336,2336,10984.0,Jeff Green," $15,000,000.00 ",2016.0,2017.0,ORL,Orlando Magic
2337,2337,11551.0,Jeff Green," $2,116,955.00 ",2017.0,2018.0,CLE,Cleveland Caveliers
2338,2338,7695.0,Jeff Pendergraph," $457,588.00 ",2009.0,2010.0,POR,Portland Trail Blazers
2339,2339,8561.0,Jeff Pendergraph," $1,500,000.00 ",2011.0,2012.0,IND,Indiana Pacers
2340,2340,8994.0,Jeff Pendergraph," $1,500,000.00 ",2012.0,2013.0,IND,Indiana Pacers
2341,2341,7696.0,Jeff Teague," $1,373,880.00 ",2009.0,2010.0,ATL,Atlanta Hawks
2342,2342,8136.0,Jeff Teague," $1,476,840.00 ",2010.0,2011.0,ATL,Atlanta Hawks
2343,2343,8562.0,Jeff Teague," $1,579,920.00 ",2011.0,2012.0,ATL,Atlanta Hawks
2344,2344,8995.0,Jeff Teague," $2,433,077.00 ",2012.0,2013.0,ATL,Atlanta Hawks
2345,2345,9404.0,Jeff Teague," $8,000,000.00 ",2013.0,2014.0,ATL,Atlanta Hawks
2346,2346,9863.0,Jeff Teague," $8,000,000.00 ",2014.0,2015.0,ATL,Atlanta Hawks
2347,2347,10395.0,Jeff Teague," $8,000,000.00 ",2015.0,2016.0,ATL,Atlanta Hawks
2348,2348,10985.0,Jeff Teague," $8,800,000.00 ",2016.0,2017.0,IND,Indiana Pacers
2349,2349,11552.0,Jeff Teague," $19,000,000.00 ",2017.0,2018.0,MIN,Minnesota Timberwolves
2350,2350,9864.0,Jeff Withey," $816,482.00 ",2014.0,2015.0,NOH,New Orleans Pelicans
2351,2351,10396.0,Jeff Withey," $947,276.00 ",2015.0,2016.0,UTA,Utah Jazz
2352,2352,10986.0,Jeff Withey," $1,015,696.00 ",2016.0,2017.0,UTA,Utah Jazz
2353,2353,11553.0,Jeff Withey," $1,577,320.00 ",2017.0,2018.0,DAL,Dallas Mavericks
2354,2354,6853.0,Jelani McCoy," $151,089.00 ",2007.0,2008.0,DEN,Denver Nuggets
2355,2355,9865.0,Jerami Grant," $884,879.00 ",2014.0,2015.0,PHI,Philadelphia 76ers
2356,2356,10397.0,Jerami Grant," $845,059.00 ",2015.0,2016.0,PHI,Philadelphia 76ers
2357,2357,10987.0,Jerami Grant," $980,431.00 ",2016.0,2017.0,OKC,Oklahoma City Thunder
2358,2358,11554.0,Jerami Grant," $1,524,305.00 ",2017.0,2018.0,OKC,Oklahoma City Thunder
2359,2359,9866.0,Jerel McNeal," $29,843.00 ",2014.0,2015.0,PHO,Phoenix Suns
2360,2360,8137.0,Jeremy Evans," $473,604.00 ",2010.0,2011.0,UTA,Utah Jazz
2361,2361,8563.0,Jeremy Evans," $762,195.00 ",2011.0,2012.0,UTA,Utah Jazz
2362,2362,8996.0,Jeremy Evans," $1,794,872.00 ",2012.0,2013.0,UTA,Utah Jazz
2363,2363,9405.0,Jeremy Evans," $1,660,257.00 ",2013.0,2014.0,UTA,Utah Jazz
2364,2364,9867.0,Jeremy Evans," $1,794,871.00 ",2014.0,2015.0,UTA,Utah Jazz
2365,2365,10398.0,Jeremy Evans," $1,100,602.00 ",2015.0,2016.0,DAL,Dallas Mavericks
2366,2366,10988.0,Jeremy Evans," $1,227,286.00 ",2016.0,2017.0,IND,Indiana Pacers
2367,2367,11555.0,Jeremy Evans," $50,000.00 ",2017.0,2018.0,ATL,Atlanta Hawks
2368,2368,8997.0,Jeremy Lamb," $2,020,200.00 ",2012.0,2013.0,OKC,Oklahoma City Thunder
2369,2369,9406.0,Jeremy Lamb," $2,111,160.00 ",2013.0,2014.0,OKC,Oklahoma City Thunder
2370,2370,9868.0,Jeremy Lamb," $2,202,000.00 ",2014.0,2015.0,OKC,Oklahoma City Thunder
2371,2371,10399.0,Jeremy Lamb," $3,034,356.00 ",2015.0,2016.0,CHA,Charlotte Hornets
2372,2372,10989.0,Jeremy Lamb," $6,511,628.00 ",2016.0,2017.0,CHA,Charlotte Hornets
2373,2373,11556.0,Jeremy Lamb," $7,000,000.00 ",2017.0,2018.0,CHA,Charlotte Hornets
2374,2374,8138.0,Jeremy Lin," $473,604.00 ",2010.0,2011.0,GSW,Golden State Warriors
2375,2375,8564.0,Jeremy Lin," $762,195.00 ",2011.0,2012.0,NYK,New York Knicks
2376,2376,9407.0,Jeremy Lin," $8,374,646.00 ",2013.0,2014.0,HOU,Houston Rockets
2377,2377,9869.0,Jeremy Lin," $8,374,646.00 ",2014.0,2015.0,LAL,Los Angeles Lakers
2378,2378,10400.0,Jeremy Lin," $2,100,000.00 ",2015.0,2016.0,CHA,Charlotte Hornets
2379,2379,10990.0,Jeremy Lin," $11,483,254.00 ",2016.0,2017.0,NJN,Brooklyn Nets
2380,2380,11557.0,Jeremy Lin," $12,000,000.00 ",2017.0,2018.0,NJN,Brooklyn Nets
2381,2381,8565.0,Jeremy Pargo," $1,000,000.00 ",2011.0,2012.0,MEM,Memphis Grizzlies
2382,2382,8998.0,Jeremy Pargo," $762,195.00 ",2012.0,2013.0,CLE,Cleveland Caveliers
2383,2383,8999.0,Jeremy Pargo," $443,867.00 ",2012.0,2013.0,PHI,Philadelphia 76ers
2384,2384,6854.0,Jeremy Richardson," $511,295.00 ",2007.0,2008.0,MEM,Memphis Grizzlies
2385,2385,6855.0,Jeremy Richardson," $253,499.00 ",2007.0,2008.0,ATL,Atlanta Hawks
2386,2386,6856.0,Jeremy Richardson," $85,932.00 ",2007.0,2008.0,SAS,San Antonio Spurs
2387,2387,7256.0,Jeremy Richardson," $769,431.00 ",2008.0,2009.0,ORL,Orlando Magic
2388,2388,8566.0,Jeremy Tyler," $650,000.00 ",2011.0,2012.0,GSW,Golden State Warriors
2389,2389,9000.0,Jeremy Tyler," $762,195.00 ",2012.0,2013.0,ATL,Atlanta Hawks
2390,2390,9408.0,Jeremy Tyler," $884,293.00 ",2013.0,2014.0,NYK,New York Knicks
2391,2391,9409.0,Jeremy Tyler," $100,000.00 ",2013.0,2014.0,ATL,Atlanta Hawks
2392,2392,10401.0,Jerian Grant," $1,572,360.00 ",2015.0,2016.0,NYK,New York Knicks
2393,2393,10991.0,Jerian Grant," $1,643,040.00 ",2016.0,2017.0,CHI,Chicago Bulls
2394,2394,11558.0,Jerian Grant," $1,713,840.00 ",2017.0,2018.0,CHI,Chicago Bulls
2395,2395,6857.0,Jermaine O\'Neal," $19,728,000.00 ",2007.0,2008.0,IND,Indiana Pacers
2396,2396,7697.0,Jermaine O\'Neal," $23,016,000.00 ",2009.0,2010.0,MIA,Miami Heat
2397,2397,8139.0,Jermaine O\'Neal," $5,765,000.00 ",2010.0,2011.0,BOS,Boston Celtic
2398,2398,8567.0,Jermaine O\'Neal," $6,226,200.00 ",2011.0,2012.0,BOS,Boston Celtic
2399,2399,9001.0,Jermaine O\'Neal," $1,352,181.00 ",2012.0,2013.0,PHO,Phoenix Suns
2400,2400,9410.0,Jermaine O\'Neal," $2,000,000.00 ",2013.0,2014.0,GSW,Golden State Warriors
2401,2401,7698.0,Jermaine Taylor," $725,000.00 ",2009.0,2010.0,HOU,Houston Rockets
2402,2402,8140.0,Jermaine Taylor," $780,871.00 ",2010.0,2011.0,SAC,Sacramento Kings
2403,2403,6858.0,Jerome James," $5,800,000.00 ",2007.0,2008.0,NYK,New York Knicks
2404,2404,7257.0,Jerome James," $6,200,000.00 ",2008.0,2009.0,CHI,Chicago Bulls
2405,2405,7699.0,Jerome James," $6,600,000.00 ",2009.0,2010.0,CHI,Chicago Bulls
2406,2406,8568.0,Jerome Jordan," $473,604.00 ",2011.0,2012.0,NYK,New York Knicks
2407,2407,9870.0,Jerome Jordan," $915,243.00 ",2014.0,2015.0,NJN,Brooklyn Nets
2408,2408,6859.0,Jerome Williams," $7,639,400.00 ",2007.0,2008.0,NYK,New York Knicks
2409,2409,9871.0,Jerrelle Benimon," $35,000.00 ",2014.0,2015.0,DEN,Denver Nuggets
2410,2410,9872.0,Jerrelle Benimon," $29,843.00 ",2014.0,2015.0,UTA,Utah Jazz
2411,2411,6860.0,Jerry Stackhouse," $6,750,000.00 ",2007.0,2008.0,DAL,Dallas Mavericks
2412,2412,7258.0,Jerry Stackhouse," $7,000,000.00 ",2008.0,2009.0,DAL,Dallas Mavericks
2413,2413,7700.0,Jerry Stackhouse," $2,000,000.00 ",2009.0,2010.0,MEM,Memphis Grizzlies
2414,2414,7701.0,Jerry Stackhouse," $668,598.00 ",2009.0,2010.0,MIL,Milwaukee Bucks
2415,2415,8569.0,Jerry Stackhouse," $1,352,181.00 ",2011.0,2012.0,ATL,Atlanta Hawks
2416,2416,9002.0,Jerry Stackhouse," $1,352,181.00 ",2012.0,2013.0,NJN,Brooklyn Nets
2417,2417,7259.0,Jerryd Bayless," $1,993,560.00 ",2008.0,2009.0,POR,Portland Trail Blazers
2418,2418,7702.0,Jerryd Bayless," $2,143,080.00 ",2009.0,2010.0,POR,Portland Trail Blazers
2419,2419,8141.0,Jerryd Bayless," $2,292,600.00 ",2010.0,2011.0,TOR,Toronto Raptors 
2420,2420,8570.0,Jerryd Bayless," $3,042,280.00 ",2011.0,2012.0,TOR,Toronto Raptors 
2421,2421,9003.0,Jerryd Bayless," $3,000,000.00 ",2012.0,2013.0,MEM,Memphis Grizzlies
2422,2422,9411.0,Jerryd Bayless," $3,135,000.00 ",2013.0,2014.0,MEM,Memphis Grizzlies
2423,2423,9873.0,Jerryd Bayless," $3,000,000.00 ",2014.0,2015.0,MIL,Milwaukee Bucks
2424,2424,10402.0,Jerryd Bayless," $3,000,000.00 ",2015.0,2016.0,MIL,Milwaukee Bucks
2425,2425,10992.0,Jerryd Bayless," $9,424,084.00 ",2016.0,2017.0,PHI,Philadelphia 76ers
2426,2426,11559.0,Jerryd Bayless," $9,000,000.00 ",2017.0,2018.0,PHI,Philadelphia 76ers
2427,2427,8571.0,Jimmer Fredette," $2,238,360.00 ",2011.0,2012.0,SAC,Sacramento Kings
2428,2428,9004.0,Jimmer Fredette," $2,406,240.00 ",2012.0,2013.0,SAC,Sacramento Kings
2429,2429,9412.0,Jimmer Fredette," $2,439,840.00 ",2013.0,2014.0,SAC,Sacramento Kings
2430,2430,9874.0,Jimmer Fredette," $948,163.00 ",2014.0,2015.0,NOH,New Orleans Pelicans
2431,2431,10403.0,Jimmer Fredette," $507,711.00 ",2015.0,2016.0,SAS,San Antonio Spurs
2432,2432,10404.0,Jimmer Fredette," $59,731.00 ",2015.0,2016.0,NYK,New York Knicks
2433,2433,10405.0,Jimmer Fredette," $54,812.00 ",2015.0,2016.0,NOH,New Orleans Pelicans
2434,2434,8572.0,Jimmy Butler," $1,020,960.00 ",2011.0,2012.0,CHI,Chicago Bulls
2435,2435,9005.0,Jimmy Butler," $1,097,520.00 ",2012.0,2013.0,CHI,Chicago Bulls
2436,2436,9413.0,Jimmy Butler," $1,112,880.00 ",2013.0,2014.0,CHI,Chicago Bulls
2437,2437,10406.0,Jimmy Butler," $15,260,000.00 ",2015.0,2016.0,CHI,Chicago Bulls
2438,2438,10993.0,Jimmy Butler," $17,552,209.00 ",2016.0,2017.0,CHI,Chicago Bulls
2439,2439,11560.0,Jimmy Butler," $19,301,070.00 ",2017.0,2018.0,MIN,Minnesota Timberwolves
2440,2440,6861.0,Joakim Noah," $2,135,400.00 ",2007.0,2008.0,CHI,Chicago Bulls
2441,2441,7260.0,Joakim Noah," $2,295,480.00 ",2008.0,2009.0,CHI,Chicago Bulls
